LTER.site,Locale,Species.code,Year,Abundance
Phoenix,DREAMY,Solenopsis xyloni,2005,11.4
Phoenix,DREAMY,Solenopsis xyloni,2006,4.1
Phoenix,DREAMY,Solenopsis xyloni,2007,0.1
Phoenix,DREAMY,Solenopsis xyloni,2008,0.2
Phoenix,DREAMY,Solenopsis xyloni,2009,0.4
Phoenix,DREAMY,Solenopsis xyloni,2010,3.9
Phoenix,DREAMY,Solenopsis xyloni,2011,0.5
Phoenix,DREAMY,Solenopsis xyloni,2013,0.2
Phoenix,DREAMY,Solenopsis xyloni,2014,0.3
Phoenix,DREAMY,Solenopsis xyloni,2017,0.1
Phoenix,DREAMY,Lebia,2003,0.2
Phoenix,DREAMY,Lebia,2004,0.1
Phoenix,DREAMY,Coccinellidae,2004,0.2
Phoenix,DREAMY,Coccinellidae,2005,0.1
Phoenix,DREAMY,Coccinellidae,2010,0.1
Phoenix,DREAMY,Coccinellidae,2016,0.1
Phoenix,DREAMY,Bethylidae,2004,0.1
Phoenix,DREAMY,Micaria,2004,0.1
Phoenix,DREAMY,Micaria,2012,0.1
Phoenix,DREAMY,Micaria,2013,0.4
Phoenix,DREAMY,Micaria,2014,0.1
Phoenix,DREAMY,Anthocoridae,2004,0.1
Phoenix,DREAMY,Alopecosa,2004,0.1
Phoenix,DREAMY,Syntomus,2004,0.9
Phoenix,DREAMY,Syntomus,2005,0.2
Phoenix,DREAMY,Syntomus,2007,1.3
Phoenix,DREAMY,Syntomus,2009,0.1
Phoenix,DREAMY,Forelius,2004,0.9
Phoenix,DREAMY,Forelius,2014,0.1
Phoenix,DREAMY,Forelius,2015,0.8
Phoenix,DREAMY,Nocibiotes,2004,2.2
Phoenix,DREAMY,Nocibiotes,2005,0.3
Phoenix,DREAMY,Nocibiotes,2006,0.5
Phoenix,DREAMY,Nocibiotes,2007,0.2
Phoenix,DREAMY,Nocibiotes,2008,0.1
Phoenix,DREAMY,Nocibiotes,2009,0.1
Phoenix,DREAMY,Nocibiotes,2010,0.2
Phoenix,DREAMY,Nocibiotes,2011,0.2
Phoenix,DREAMY,Nocibiotes,2012,0.2
Phoenix,DREAMY,Nocibiotes,2013,0.2
Phoenix,DREAMY,Nocibiotes,2014,0.1
Phoenix,DREAMY,Nocibiotes,2015,0.1
Phoenix,DREAMY,Nocibiotes,2016,0.2
Phoenix,DREAMY,Nocibiotes,2017,0.2
Phoenix,DREAMY,Solenopsis,2004,2.1
Phoenix,DREAMY,Solenopsis,2005,0.2
Phoenix,DREAMY,Solenopsis,2006,0.1
Phoenix,DREAMY,Solenopsis,2007,0.3
Phoenix,DREAMY,Solenopsis,2010,0.1
Phoenix,DREAMY,Solenopsis,2015,0.6
Phoenix,DREAMY,Euryopis,2004,0.1
Phoenix,DREAMY,Anepsius,2004,0.1
Phoenix,DREAMY,Anepsius,2005,0.1
Phoenix,DREAMY,Anepsius,2008,0.2
Phoenix,DREAMY,Anepsius,2009,0.1
Phoenix,DREAMY,Crematogaster,2004,0.1
Phoenix,DREAMY,Crematogaster,2005,2.2
Phoenix,DREAMY,Crematogaster,2007,0.2
Phoenix,DREAMY,Plectreuridae,2004,0.1
Phoenix,DREAMY,Blapstinus,2005,0.1
Phoenix,DREAMY,Nysius,2005,0.1
Phoenix,DREAMY,Forelius pruinosus,2005,0.8
Phoenix,DREAMY,Forelius pruinosus,2008,0.1
Phoenix,DREAMY,Forelius pruinosus,2010,0.2
Phoenix,DREAMY,Forelius pruinosus,2011,0.1
Phoenix,DREAMY,Forelius pruinosus,2012,0.2
Phoenix,DREAMY,Forelius pruinosus,2014,0.3
Phoenix,DREAMY,Forelius pruinosus,2016,1
Phoenix,DREAMY,Forelius pruinosus,2017,0.4
Phoenix,DREAMY,Cardiocondyla,2005,0.1
Phoenix,DREAMY,Forelius mccooki,2005,1.6
Phoenix,DREAMY,Forelius mccooki,2006,0.5
Phoenix,DREAMY,Forelius mccooki,2007,1.8
Phoenix,DREAMY,Forelius mccooki,2008,0.8
Phoenix,DREAMY,Forelius mccooki,2009,0.6
Phoenix,DREAMY,Forelius mccooki,2010,0.3
Phoenix,DREAMY,Forelius mccooki,2011,0.2
Phoenix,DREAMY,Forelius mccooki,2012,0.6
Phoenix,DREAMY,Forelius mccooki,2013,1.9
Phoenix,DREAMY,Forelius mccooki,2014,0.1
Phoenix,DREAMY,Forelius mccooki,2015,0.8
Phoenix,DREAMY,Forelius mccooki,2016,1.8
Phoenix,DREAMY,Forelius mccooki,2017,0.5
Phoenix,DREAMY,Monomorium,2005,0.6
Phoenix,DREAMY,Monomorium,2006,0.1
Phoenix,DREAMY,Monomorium,2007,0.1
Phoenix,DREAMY,Monomorium,2014,0.1
Phoenix,DREAMY,Monomorium,2015,9.1
Phoenix,DREAMY,Selenophorus,2005,0.7
Phoenix,DREAMY,Selenophorus,2007,0.1
Phoenix,DREAMY,Araeoschizus sulcicollis,2005,0.1
Phoenix,DREAMY,Scelionidae,2005,0.1
Phoenix,DREAMY,Eulophidae,2005,0.1
Phoenix,DREAMY,Entomobryidae,2006,0.9
Phoenix,DREAMY,Entomobryidae,2007,3.6
Phoenix,DREAMY,Entomobryidae,2008,2.3
Phoenix,DREAMY,Entomobryidae,2009,1
Phoenix,DREAMY,Entomobryidae,2011,0.9
Phoenix,DREAMY,Entomobryidae,2013,23.7
Phoenix,DREAMY,Entomobryidae,2014,26.8
Phoenix,DREAMY,Entomobryidae,2015,9.1
Phoenix,DREAMY,Entomobryidae,2016,0.9
Phoenix,DREAMY,Entomobryidae,2017,8.3
Phoenix,DREAMY,Zelotes,2006,0.1
Phoenix,DREAMY,Zelotes,2008,0.1
Phoenix,DREAMY,Zelotes,2009,0.1
Phoenix,DREAMY,Zelotes,2012,0.1
Phoenix,DREAMY,Syntomus americanus,2006,0.2
Phoenix,DREAMY,Scolopendridae,2006,0.1
Phoenix,DREAMY,Isotomidae,2006,0.1
Phoenix,DREAMY,Isotomidae,2008,14.8
Phoenix,DREAMY,Isotomidae,2012,0.2
Phoenix,DREAMY,Isotomidae,2013,0.4
Phoenix,DREAMY,Isotomidae,2016,0.7
Phoenix,DREAMY,Isotomidae,2017,0.1
Phoenix,DREAMY,Arctosa,2006,0.1
Phoenix,DREAMY,Asidina parallela,2007,0.1
Phoenix,DREAMY,Psilochorus,2007,0.1
Phoenix,DREAMY,Psilochorus,2008,0.1
Phoenix,DREAMY,Psilochorus,2010,0.1
Phoenix,DREAMY,Psilochorus,2011,0.3
Phoenix,DREAMY,Psilochorus,2012,0.1
Phoenix,DREAMY,Araeoschizus,2007,0.1
Phoenix,DREAMY,Cecidomyiidae,2007,0.1
Phoenix,DREAMY,Cecidomyiidae,2011,0.1
Phoenix,DREAMY,Cecidomyiidae,2014,0.1
Phoenix,DREAMY,Cecidomyiidae,2015,0.4
Phoenix,DREAMY,Melanaethus,2007,0.1
Phoenix,DREAMY,Habronattus,2007,0.1
Phoenix,DREAMY,Habronattus,2009,0.2
Phoenix,DREAMY,Habronattus,2013,0.2
Phoenix,DREAMY,Habronattus,2014,0.2
Phoenix,DREAMY,Habronattus,2016,0.1
Phoenix,DREAMY,Cryptoglossa,2007,0.1
Phoenix,DREAMY,Cryptoglossa,2008,0.3
Phoenix,DREAMY,Cryptoglossa,2009,0.2
Phoenix,DREAMY,Cryptoglossa,2010,0.1
Phoenix,DREAMY,Cryptoglossa,2011,0.2
Phoenix,DREAMY,Cryptoglossa,2012,0.3
Phoenix,DREAMY,Cryptoglossa,2013,0.3
Phoenix,DREAMY,Cryptoglossa,2014,0.1
Phoenix,DREAMY,Cryptoglossa,2016,0.2
Phoenix,DREAMY,Gryllacrididae,2007,0.1
Phoenix,DREAMY,Hypogastruridae,2008,9.5
Phoenix,DREAMY,Hypogastruridae,2009,0.1
Phoenix,DREAMY,Hypogastruridae,2013,0.3
Phoenix,DREAMY,Hypogastruridae,2017,0.3
Phoenix,DREAMY,Sminthuridae,2008,0.9
Phoenix,DREAMY,Sminthuridae,2009,0.7
Phoenix,DREAMY,Sminthuridae,2010,1.6
Phoenix,DREAMY,Sminthuridae,2011,0.1
Phoenix,DREAMY,Sminthuridae,2014,0.2
Phoenix,DREAMY,Sminthuridae,2015,0.8
Phoenix,DREAMY,Sminthuridae,2016,0.1
Phoenix,DREAMY,Sminthuridae,2017,0.2
Phoenix,DREAMY,Thripidae,2008,0.9
Phoenix,DREAMY,Thripidae,2014,0.1
Phoenix,DREAMY,Thripidae,2015,0.1
Phoenix,DREAMY,Drassyllus,2008,0.1
Phoenix,DREAMY,Triorophus,2008,0.1
Phoenix,DREAMY,Lathridiidae,2008,0.1
Phoenix,DREAMY,Sphecidae,2008,0.1
Phoenix,DREAMY,Pteromalidae,2008,0.1
Phoenix,DREAMY,Orius,2008,0.1
Phoenix,DREAMY,Araneida,2008,0.1
Phoenix,DREAMY,Araneida,2014,0.1
Phoenix,DREAMY,Araneida,2015,0.1
Phoenix,DREAMY,Sciaridae,2008,0.1
Phoenix,DREAMY,Sciaridae,2014,0.1
Phoenix,DREAMY,Ptomaphagus,2009,0.1
Phoenix,DREAMY,Ptomaphagus,2011,0.1
Phoenix,DREAMY,Ptomaphagus,2013,0.1
Phoenix,DREAMY,Ptomaphagus,2016,0.1
Phoenix,DREAMY,Steatoda,2009,0.1
Phoenix,DREAMY,Apis mellifera,2009,0.1
Phoenix,DREAMY,Apis mellifera,2016,0.1
Phoenix,DREAMY,Sphingidae,2009,0.1
Phoenix,DREAMY,Eleodes,2009,0.1
Phoenix,DREAMY,Xysticus,2010,0.2
Phoenix,DREAMY,Xysticus,2015,0.1
Phoenix,DREAMY,Pyralidae,2010,0.1
Phoenix,DREAMY,Pyralidae,2014,0.1
Phoenix,DREAMY,Batuliodes,2010,0.1
Phoenix,DREAMY,Andrenidae,2010,0.1
Phoenix,DREAMY,Henicopidae,2010,0.1
Phoenix,DREAMY,Linyphiidae,2010,0.2
Phoenix,DREAMY,Linyphiidae,2017,0.8
Phoenix,DREAMY,Arenivaga,2010,0.1
Phoenix,DREAMY,Arenivaga,2011,0.1
Phoenix,DREAMY,Encyrtidae,2010,0.1
Phoenix,DREAMY,Encyrtidae,2013,0.1
Phoenix,DREAMY,Encyrtidae,2015,0.1
Phoenix,DREAMY,Scutigeridae,2010,0.1
Phoenix,DREAMY,Chrysomelidae,2011,0.1
Phoenix,DREAMY,Chrysomelidae,2015,0.1
Phoenix,DREAMY,Chrysomelidae,2016,0.1
Phoenix,DREAMY,Thinoxenus,2011,0.1
Phoenix,DREAMY,Geomysaprinus (Priscosaprinus),2011,0.4
Phoenix,DREAMY,Neoanagraphis,2012,0.2
Phoenix,DREAMY,Plectreurys,2012,0.1
Phoenix,DREAMY,Braconidae,2012,0.1
Phoenix,DREAMY,Erythraeidae,2013,0.3
Phoenix,DREAMY,Erythraeidae,2014,0.5
Phoenix,DREAMY,Erythraeidae,2015,0.1
Phoenix,DREAMY,Erythraeidae,2016,0.3
Phoenix,DREAMY,Erythraeidae,2017,0.8
Phoenix,DREAMY,Oribatida,2013,0.1
Phoenix,DREAMY,Oribatida,2014,0.1
Phoenix,DREAMY,Oribatida,2017,1.2
Phoenix,DREAMY,Actinedida,2013,3.7
Phoenix,DREAMY,Delphacidae,2013,0.1
Phoenix,DREAMY,Pheidole desertorum,2013,0.2
Phoenix,DREAMY,Reduviidae,2013,0.1
Phoenix,DREAMY,Caeculidae,2013,0.3
Phoenix,DREAMY,Caeculidae,2014,0.2
Phoenix,DREAMY,Caeculidae,2015,1.1
Phoenix,DREAMY,Caeculidae,2016,0.5
Phoenix,DREAMY,Caeculidae,2017,0.4
Phoenix,DREAMY,Anystidae,2013,0.4
Phoenix,DREAMY,Anystidae,2014,0.9
Phoenix,DREAMY,Anystidae,2016,0.6
Phoenix,DREAMY,Anystidae,2017,0.2
Phoenix,DREAMY,Coccoidea,2013,0.1
Phoenix,DREAMY,Coccoidea,2015,0.1
Phoenix,DREAMY,Oxyopes,2013,0.1
Phoenix,DREAMY,Oxyopes,2015,0.1
Phoenix,DREAMY,Phoridae,2013,0.1
Phoenix,DREAMY,Filistatidae,2014,0.1
Phoenix,DREAMY,Xiphydriidae,2014,0.2
Phoenix,DREAMY,Anystoidea,2014,1.3
Phoenix,DREAMY,Anystoidea,2015,0.8
Phoenix,DREAMY,Anystoidea,2016,1.4
Phoenix,DREAMY,Anystoidea,2017,2.2
Phoenix,DREAMY,Coniopterygidae,2014,0.1
Phoenix,DREAMY,Steriphanus,2014,0.2
Phoenix,DREAMY,Erythraeoidea,2014,0.4
Phoenix,DREAMY,Erythraeoidea,2015,0.2
Phoenix,DREAMY,Aceratagallia,2014,0.1
Phoenix,DREAMY,Noctuidae,2015,0.4
Phoenix,DREAMY,Asidina wickhami,2015,0.1
Phoenix,DREAMY,Hemiptera,2015,0.2
Phoenix,DREAMY,Hemiptera,2017,0.2
Phoenix,DREAMY,Phalangiidae,2015,0.1
Phoenix,DREAMY,Phalangiidae,2017,0.3
Phoenix,DREAMY,Chyphotes,2015,0.4
Phoenix,DREAMY,Chyphotes,2016,0.3
Phoenix,DREAMY,Chyphotes,2017,0.5
Phoenix,DREAMY,Solifugae,2015,0.3
Phoenix,DREAMY,Bdellidae,2015,0.1
Phoenix,DREAMY,Oecobius,2016,0.1
Phoenix,DREAMY,Crabronidae,2016,0.1
Phoenix,DREAMY,Trombidioidea,2016,0.3
Phoenix,DREAMY,Trombidioidea,2017,0.1
Phoenix,DREAMY,Geometridae,2016,0.1
Phoenix,DREAMY,Bombyliidae,2016,0.1
Phoenix,DREAMY,Myrmecocystus,2016,0.1
Phoenix,DREAMY,Mecinus,2016,0.1
Phoenix,DREAMY,Mecinus,2017,3
Phoenix,DREAMY,Ammotrechidae,2016,0.2
Phoenix,DREAMY,Migneauxia,2017,0.1
Phoenix,DREAMY,Asilidae,2017,0.1
Phoenix,DREAMY,Hippodamia,2017,0.1
Phoenix,DREAMY,Dorymyrmex,2017,0.1
Phoenix,DREAMY,Aphaenogaster,2017,0.1
Phoenix,DREAMY,Cryptoglossa variolosa,2017,0.1
Phoenix,NM,Acari,1999,7.8
Phoenix,NM,Acari,2000,25.1
Phoenix,NM,Acari,2001,56.9
Phoenix,NM,Acari,2002,4
Phoenix,NM,Collembola,1999,1500.5
Phoenix,NM,Collembola,2000,6
Phoenix,NM,Collembola,2001,41.5
Phoenix,NM,Collembola,2002,1.9
Phoenix,NM,Formicidae,1999,34.3
Phoenix,NM,Formicidae,2000,16.3
Phoenix,NM,Formicidae,2001,8.6
Phoenix,NM,Formicidae,2002,0.2
Phoenix,NM,Meinertellidae,1999,0.9
Phoenix,NM,Meinertellidae,2000,1.5
Phoenix,NM,Meinertellidae,2001,0.7
Phoenix,NM,Meinertellidae,2002,0.3
Phoenix,NM,Mutillidae,1999,0.5
Phoenix,NM,Mutillidae,2000,1.8
Phoenix,NM,Mutillidae,2001,0.1
Phoenix,NM,Mutillidae,2002,0.1
Phoenix,NM,Tenebrionidae,1999,1.4
Phoenix,NM,Tenebrionidae,2000,2.8
Phoenix,NM,Tenebrionidae,2001,1.3
Phoenix,NM,Tenebrionidae,2002,0.4
Phoenix,NM,Solpugida,1999,0.6
Phoenix,NM,Solpugida,2000,0.2
Phoenix,NM,Solpugida,2001,0.1
Phoenix,NM,Solpugida,2002,0.1
Phoenix,NM,Pholcidae,1999,0.1
Phoenix,NM,Pholcidae,2000,0.3
Phoenix,NM,Pholcidae,2001,0.3
Phoenix,NM,Pholcidae,2002,0.3
Phoenix,NM,Salticidae,1999,0.4
Phoenix,NM,Salticidae,2000,0.1
Phoenix,NM,Salticidae,2001,0.4
Phoenix,NM,Salticidae,2002,0.2
Phoenix,NM,Clubionidae,1999,0.3
Phoenix,NM,Clubionidae,2000,0.5
Phoenix,NM,Clubionidae,2001,0.3
Phoenix,NM,Clubionidae,2002,0.1
Phoenix,NM,Tiphiidae,1999,0.2
Phoenix,NM,Tiphiidae,2001,0.2
Phoenix,NM,Anthicidae,1999,0.1
Phoenix,NM,Anthicidae,2001,0.1
Phoenix,NM,Carabidae,1999,2.6
Phoenix,NM,Carabidae,2000,0.9
Phoenix,NM,Carabidae,2001,0.2
Phoenix,NM,Lepismatidae,1999,0.2
Phoenix,NM,Lepismatidae,2000,1.9
Phoenix,NM,Lepismatidae,2001,0.1
Phoenix,NM,Lepismatidae,2002,0.2
Phoenix,NM,Hymenoptera,1999,0.4
Phoenix,NM,Hymenoptera,2000,0.4
Phoenix,NM,Hymenoptera,2002,0.3
Phoenix,NM,Cydnidae,1999,0.2
Phoenix,NM,Cydnidae,2000,0.9
Phoenix,NM,Theridiidae,1999,0.1
Phoenix,NM,Theridiidae,2001,0.6
Phoenix,NM,Thysanoptera,1999,0.2
Phoenix,NM,Thysanoptera,2000,0.5
Phoenix,NM,Thysanoptera,2001,0.1
Phoenix,NM,Thysanoptera,2002,0.1
Phoenix,NM,Eleodes armatus,1999,0.1
Phoenix,NM,Vaejovidae,1999,0.2
Phoenix,NM,Vaejovidae,2001,0.3
Phoenix,NM,Chalcidoidea,1999,0.1
Phoenix,NM,Chalcidoidea,2000,0.3
Phoenix,NM,Gnaphosidae,1999,0.1
Phoenix,NM,Gnaphosidae,2000,0.1
Phoenix,NM,Aphididae,1999,0.1
Phoenix,NM,Aphididae,2000,0.4
Phoenix,NM,Aphididae,2001,1.3
Phoenix,NM,Diptera,2000,2.6
Phoenix,NM,Diptera,2001,1.7
Phoenix,NM,Cicadellidae,2000,0.3
Phoenix,NM,Cicadellidae,2001,0.1
Phoenix,NM,Cicadellidae,2002,0.1
Phoenix,NM,Coleoptera,2000,0.3
Phoenix,NM,Coleoptera,2001,1.3
Phoenix,NM,Curculionidae,2000,0.1
Phoenix,NM,Curculionidae,2001,0.9
Phoenix,NM,Curculionidae,2002,0.2
Phoenix,NM,Pseudoscorpiones,2000,0.2
Phoenix,NM,Lepidoptera,2000,0.1
Phoenix,NM,Lepidoptera,2001,0.2
Phoenix,NM,Lepidoptera,2002,0.3
Phoenix,NM,Araneidae,2000,0.1
Phoenix,NM,Araneidae,2002,0.1
Phoenix,NM,Mantodea,2000,0.4
Phoenix,NM,Mantodea,2001,0.2
Phoenix,NM,Chrysomelidae,2000,0.2
Phoenix,NM,Chrysomelidae,2002,0.1
Phoenix,NM,Miridae,2000,0.2
Phoenix,NM,Loxosceles,2000,0.1
Phoenix,NM,Staphylinidae,2000,0.2
Phoenix,NM,Scorpiones,2000,0.4
Phoenix,NM,Scorpiones,2002,0.1
Phoenix,NM,Chilopoda,2000,0.2
Phoenix,NM,Chilopoda,2001,0.1
Phoenix,NM,Oxyopidae,2000,0.1
Phoenix,NM,Oxyopidae,2001,0.1
Phoenix,NM,Hadrurus arizonensis,2000,0.1
Phoenix,NM,Hadrurus arizonensis,2001,0.1
Phoenix,NM,Opiliones,2000,0.1
Phoenix,NM,Leiodidae,2000,0.1
Phoenix,NM,Melyridae,2001,0.1
Phoenix,NM,Lygaeidae,2001,0.1
Phoenix,NM,Lygaeidae,2002,0.1
Phoenix,NM,Encyrtidae,2001,0.1
Phoenix,NM,Reduviidae,2001,0.1
Phoenix,NM,Cryptoglossa,2001,0.2
Phoenix,NM,Spirobolida,2001,0.1
Phoenix,NM,Alopecosa,2002,0.1
Phoenix,NM,Pronotacantha,2002,0.1
Phoenix,NM,Elateridae,2002,0.1
Phoenix,NM,Psocoptera,2002,0.1
Phoenix,NM,Oonopidae,2002,0.2
Phoenix,I-17,Tenebrionidae,2002,1.4
Phoenix,I-17,Tenebrionidae,2003,4.2
Phoenix,I-17,Tenebrionidae,2004,3.6
Phoenix,I-17,Tenebrionidae,2005,0.9
Phoenix,I-17,Tenebrionidae,2012,0.2
Phoenix,I-17,Tenebrionidae,2015,0.2
Phoenix,I-17,Tenebrionidae,2016,0.3
Phoenix,I-17,Tenebrionidae,2017,0.1
Phoenix,I-17,Oonopidae,2002,0.1
Phoenix,I-17,Formicidae,2002,49.6
Phoenix,I-17,Formicidae,2003,179.1
Phoenix,I-17,Formicidae,2004,54.9
Phoenix,I-17,Formicidae,2005,8.1
Phoenix,I-17,Formicidae,2006,0.3
Phoenix,I-17,Formicidae,2007,0.3
Phoenix,I-17,Formicidae,2010,0.1
Phoenix,I-17,Formicidae,2011,0.2
Phoenix,I-17,Formicidae,2015,0.3
Phoenix,I-17,Mutillidae,2002,2.2
Phoenix,I-17,Mutillidae,2003,2.2
Phoenix,I-17,Mutillidae,2004,1.6
Phoenix,I-17,Mutillidae,2005,1
Phoenix,I-17,Mutillidae,2006,0.4
Phoenix,I-17,Mutillidae,2007,0.4
Phoenix,I-17,Mutillidae,2008,0.7
Phoenix,I-17,Mutillidae,2009,0.3
Phoenix,I-17,Mutillidae,2010,0.3
Phoenix,I-17,Mutillidae,2011,0.2
Phoenix,I-17,Mutillidae,2012,0.8
Phoenix,I-17,Mutillidae,2013,0.6
Phoenix,I-17,Mutillidae,2014,0.7
Phoenix,I-17,Chilopoda,2002,0.1
Phoenix,I-17,Chilopoda,2009,0.3
Phoenix,I-17,Diptera,2002,0.3
Phoenix,I-17,Diptera,2004,0.2
Phoenix,I-17,Diptera,2005,0.1
Phoenix,I-17,Diptera,2007,0.1
Phoenix,I-17,Diptera,2013,0.2
Phoenix,I-17,Diptera,2014,0.1
Phoenix,I-17,Diptera,2015,0.1
Phoenix,I-17,Gryllacrididae,2002,0.2
Phoenix,I-17,Gryllacrididae,2003,0.3
Phoenix,I-17,Gryllacrididae,2004,0.2
Phoenix,I-17,Gnaphosidae,2002,0.2
Phoenix,I-17,Gnaphosidae,2003,0.3
Phoenix,I-17,Gnaphosidae,2005,0.3
Phoenix,I-17,Gnaphosidae,2015,0.4
Phoenix,I-17,Gnaphosidae,2017,0.1
Phoenix,I-17,Acari,2002,5.1
Phoenix,I-17,Acari,2003,8.5
Phoenix,I-17,Acari,2004,13.5
Phoenix,I-17,Acari,2005,233.5
Phoenix,I-17,Acari,2006,1.8
Phoenix,I-17,Acari,2007,0.3
Phoenix,I-17,Acari,2008,4.8
Phoenix,I-17,Acari,2009,4.8
Phoenix,I-17,Acari,2010,10.8
Phoenix,I-17,Acari,2011,0.1
Phoenix,I-17,Acari,2012,1
Phoenix,I-17,Acari,2013,0.3
Phoenix,I-17,Acari,2014,0.7
Phoenix,I-17,Acari,2015,7.5
Phoenix,I-17,Acari,2016,0.6
Phoenix,I-17,Collembola,2002,2.6
Phoenix,I-17,Collembola,2003,102.2
Phoenix,I-17,Collembola,2004,21.9
Phoenix,I-17,Collembola,2005,20.3
Phoenix,I-17,Collembola,2006,1
Phoenix,I-17,Collembola,2013,0.1
Phoenix,I-17,Clubionidae,2002,0.3
Phoenix,I-17,Clubionidae,2003,0.2
Phoenix,I-17,Clubionidae,2005,0.2
Phoenix,I-17,Clubionidae,2007,0.1
Phoenix,I-17,Hymenoptera,2002,0.9
Phoenix,I-17,Hymenoptera,2003,0.4
Phoenix,I-17,Hymenoptera,2004,0.2
Phoenix,I-17,Lepismatidae,2002,1.7
Phoenix,I-17,Lepismatidae,2003,1.6
Phoenix,I-17,Lepismatidae,2004,1.2
Phoenix,I-17,Lepismatidae,2005,0.9
Phoenix,I-17,Lepismatidae,2006,1.3
Phoenix,I-17,Lepismatidae,2007,0.1
Phoenix,I-17,Lepismatidae,2008,0.4
Phoenix,I-17,Lepismatidae,2009,1.1
Phoenix,I-17,Lepismatidae,2010,1.5
Phoenix,I-17,Lepismatidae,2011,0.1
Phoenix,I-17,Lepismatidae,2012,2.5
Phoenix,I-17,Lepismatidae,2013,1
Phoenix,I-17,Lepismatidae,2014,0.9
Phoenix,I-17,Lepismatidae,2016,0.9
Phoenix,I-17,Lepismatidae,2017,0.4
Phoenix,I-17,Solpugida,2002,0.5
Phoenix,I-17,Solpugida,2003,0.1
Phoenix,I-17,Solpugida,2004,0.3
Phoenix,I-17,Solpugida,2005,0.2
Phoenix,I-17,Solpugida,2009,0.1
Phoenix,I-17,Solpugida,2013,0.1
Phoenix,I-17,Pholcidae,2002,0.7
Phoenix,I-17,Pholcidae,2003,1.3
Phoenix,I-17,Pholcidae,2004,0.9
Phoenix,I-17,Pholcidae,2005,0.6
Phoenix,I-17,Pholcidae,2006,0.1
Phoenix,I-17,Pholcidae,2015,0.1
Phoenix,I-17,Pholcidae,2017,0.2
Phoenix,I-17,Chalcidoidea,2002,0.3
Phoenix,I-17,Chalcidoidea,2015,0.2
Phoenix,I-17,Chalcidoidea,2017,0.1
Phoenix,I-17,Corylophidae,2002,0.1
Phoenix,I-17,Corylophidae,2003,0.1
Phoenix,I-17,Polyphagidae,2002,0.1
Phoenix,I-17,Polyphagidae,2004,0.1
Phoenix,I-17,Polyphagidae,2006,0.2
Phoenix,I-17,Polyphagidae,2007,0.1
Phoenix,I-17,Polyphagidae,2009,0.1
Phoenix,I-17,Polyphagidae,2016,0.3
Phoenix,I-17,Asbolus,2002,0.1
Phoenix,I-17,Asbolus,2003,0.1
Phoenix,I-17,Aphididae,2002,0.2
Phoenix,I-17,Aphididae,2003,0.6
Phoenix,I-17,Aphididae,2004,0.2
Phoenix,I-17,Aphididae,2005,0.1
Phoenix,I-17,Aphididae,2006,0.1
Phoenix,I-17,Aphididae,2007,0.1
Phoenix,I-17,Aphididae,2009,0.3
Phoenix,I-17,Aphididae,2010,0.1
Phoenix,I-17,Aphididae,2013,0.5
Phoenix,I-17,Aphididae,2014,0.2
Phoenix,I-17,Aphididae,2015,0.1
Phoenix,I-17,Aphididae,2016,0.1
Phoenix,I-17,Scorpiones,2002,0.7
Phoenix,I-17,Scorpiones,2003,0.3
Phoenix,I-17,Scorpiones,2004,0.1
Phoenix,I-17,Scorpiones,2005,0.3
Phoenix,I-17,Scorpiones,2015,0.1
Phoenix,I-17,Messor,2002,0.8
Phoenix,I-17,Messor,2004,14.3
Phoenix,I-17,Messor,2005,1.5
Phoenix,I-17,Messor,2007,4
Phoenix,I-17,Messor,2008,0.1
Phoenix,I-17,Messor,2009,1.6
Phoenix,I-17,Messor,2010,8.1
Phoenix,I-17,Messor,2011,3.4
Phoenix,I-17,Messor,2012,12.2
Phoenix,I-17,Messor,2013,29.5
Phoenix,I-17,Messor,2014,6.7
Phoenix,I-17,Messor,2015,0.8
Phoenix,I-17,Tiphiidae,2002,0.3
Phoenix,I-17,Tiphiidae,2003,0.1
Phoenix,I-17,Tiphiidae,2004,0.1
Phoenix,I-17,Forelius mccooki,2002,1.1
Phoenix,I-17,Forelius mccooki,2006,0.5
Phoenix,I-17,Forelius mccooki,2007,0.5
Phoenix,I-17,Forelius mccooki,2009,0.1
Phoenix,I-17,Forelius mccooki,2010,0.1
Phoenix,I-17,Forelius mccooki,2012,0.8
Phoenix,I-17,Forelius mccooki,2013,1.4
Phoenix,I-17,Forelius mccooki,2014,1.3
Phoenix,I-17,Forelius mccooki,2015,8
Phoenix,I-17,Forelius mccooki,2016,1.9
Phoenix,I-17,Forelius mccooki,2017,0.9
Phoenix,I-17,Eleodes armatus,2002,0.1
Phoenix,I-17,Eleodes armatus,2003,0.1
Phoenix,I-17,Eleodes armatus,2005,0.1
Phoenix,I-17,Eleodes armatus,2006,1.3
Phoenix,I-17,Eleodes armatus,2007,0.4
Phoenix,I-17,Eleodes armatus,2009,0.1
Phoenix,I-17,Eleodes armatus,2010,0.5
Phoenix,I-17,Eleodes armatus,2011,1.7
Phoenix,I-17,Eleodes armatus,2012,2.5
Phoenix,I-17,Eleodes armatus,2013,1.3
Phoenix,I-17,Eleodes armatus,2014,0.5
Phoenix,I-17,Eleodes armatus,2015,0.4
Phoenix,I-17,Eleodes armatus,2016,0.4
Phoenix,I-17,Eleodes armatus,2017,0.6
Phoenix,I-17,Coleoptera,2002,0.3
Phoenix,I-17,Coleoptera,2004,0.1
