LTER.site	Species.code	Year	Abundance	Method	Dataset
Phoenix	Megalostomis	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Megalostomis	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Texananus	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Texananus	2009	0.003125	NA	Pitfall1
Phoenix	Texananus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Texananus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Texananus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Pholcus	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Pholcus	2009	0.00625	NA	Pitfall1
Phoenix	Metopoloba	2008	0.00630914826498423	NA	Pitfall1
Phoenix	Metopoloba	2009	0.003125	NA	Pitfall1
Phoenix	Trachymyrmex	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Trachymyrmex	2010	0.00934579439252336	NA	Pitfall1
Phoenix	Ozognathus	2008	0.00630914826498423	NA	Pitfall1
Phoenix	Ozognathus	2009	0.065625	NA	Pitfall1
Phoenix	Ozognathus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Ozognathus	2013	0.0268456375838926	NA	Pitfall1
Phoenix	Ozognathus	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Cheiracanthium	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Cheiracanthium	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Cheiracanthium	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Lycaenidae	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Prairiana	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Prairiana	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Prairiana	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Mogoplistidae	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Discoderus	2008	0.00946372239747634	NA	Pitfall1
Phoenix	Discoderus	2009	0.00625	NA	Pitfall1
Phoenix	Discoderus	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Psychodidae	2008	0.00315457413249211	NA	Pitfall1
Phoenix	Psychodidae	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Psychodidae	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Erigone	2009	0.05625	NA	Pitfall1
Phoenix	Erigone	2010	0.0155763239875389	NA	Pitfall1
Phoenix	Erigone	2011	0.0099009900990099	NA	Pitfall1
Phoenix	Erigone	2012	0.0336700336700337	NA	Pitfall1
Phoenix	Erigone	2013	0.0167785234899329	NA	Pitfall1
Phoenix	Erigone	2014	0.0501672240802676	NA	Pitfall1
Phoenix	Erigone	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Erigone	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Psylliodes	2009	0.009375	NA	Pitfall1
Phoenix	Psylliodes	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Glyptina	2009	0.01875	NA	Pitfall1
Phoenix	Glyptina	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Glyptina	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Glyptina	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Glyptina	2015	0.0175438596491228	NA	Pitfall1
Phoenix	Figitinae	2009	0.003125	NA	Pitfall1
Phoenix	Figitinae	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Ebo	2009	0.003125	NA	Pitfall1
Phoenix	Ebo	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Coleosoma	2009	0.003125	NA	Pitfall1
Phoenix	Coleosoma	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Stenus	2009	0.003125	NA	Pitfall1
Phoenix	Stenus	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Plutellidae	2009	0.00625	NA	Pitfall1
Phoenix	Tymnes	2009	0.015625	NA	Pitfall1
Phoenix	Tymnes	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Tymnes	2011	0.0099009900990099	NA	Pitfall1
Phoenix	Tymnes	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Sciopithes	2009	0.00625	NA	Pitfall1
Phoenix	Sciopithes	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Sciopithes	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Sciopithes	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Tipulidae	2009	0.021875	NA	Pitfall1
Phoenix	Tipulidae	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Tipulidae	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Tipulidae	2015	0.0105263157894737	NA	Pitfall1
Phoenix	Alconeura	2009	0.00625	NA	Pitfall1
Phoenix	Alconeura	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Alconeura	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Alconeura	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Thinoxenus	2009	0.003125	NA	Pitfall1
Phoenix	Thinoxenus	2010	0.0124610591900312	NA	Pitfall1
Phoenix	Thinoxenus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Thinoxenus	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Thinoxenus	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Thinoxenus	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Thinoxenus	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Thinoxenus	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Xanthopygus	2009	0.003125	NA	Pitfall1
Phoenix	Acholla	2009	0.003125	NA	Pitfall1
Phoenix	Notiophilus	2009	0.003125	NA	Pitfall1
Phoenix	Notiophilus	2010	0.0249221183800623	NA	Pitfall1
Phoenix	Notiophilus	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Notiophilus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Notiophilus	2013	0.0268456375838926	NA	Pitfall1
Phoenix	Notiophilus	2014	0.0167224080267559	NA	Pitfall1
Phoenix	Notiophilus	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Notiophilus	2016	0.0106382978723404	NA	Pitfall1
Phoenix	Ligyrocoris	2009	0.00625	NA	Pitfall1
Phoenix	Ligyrocoris	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Ligyrocoris	2013	0.0134228187919463	NA	Pitfall1
Phoenix	Ligyrocoris	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Sinea	2009	0.003125	NA	Pitfall1
Phoenix	Sinea	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Sinea	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Sinea	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Isodacrys	2009	0.009375	NA	Pitfall1
Phoenix	Isodacrys	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Gloridonus	2009	0.009375	NA	Pitfall1
Phoenix	Gloridonus	2011	0.0198019801980198	NA	Pitfall1
Phoenix	Gloridonus	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Gloridonus	2013	0.0302013422818792	NA	Pitfall1
Phoenix	Gloridonus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Thyanta	2009	0.003125	NA	Pitfall1
Phoenix	Thyanta	2015	0.0105263157894737	NA	Pitfall1
Phoenix	Lygus	2009	0.003125	NA	Pitfall1
Phoenix	Lygus	2013	0.0134228187919463	NA	Pitfall1
Phoenix	Pseudopsallus	2009	0.00625	NA	Pitfall1
Phoenix	Pseudopsallus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Corythaica	2009	0.003125	NA	Pitfall1
Phoenix	Corythaica	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Corythaica	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Corythaica	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Megachilidae	2009	0.003125	NA	Pitfall1
Phoenix	Megachilidae	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Megachilidae	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Trachyzelotes	2009	0.003125	NA	Pitfall1
Phoenix	Trachyzelotes	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Sphingidae	2009	0.003125	NA	Pitfall1
Phoenix	Blastophaga psenes	2009	0.003125	NA	Pitfall1
Phoenix	Blastophaga psenes	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Apollophanes	2009	0.003125	NA	Pitfall1
Phoenix	Smicraulax	2009	0.003125	NA	Pitfall1
Phoenix	Atrazonotus	2009	0.00625	NA	Pitfall1
Phoenix	Atrazonotus	2010	0.0124610591900312	NA	Pitfall1
Phoenix	Scopaeus	2009	0.003125	NA	Pitfall1
Phoenix	Cyphophthalmi	2009	0.003125	NA	Pitfall1
Phoenix	Cyphophthalmi	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Cyphophthalmi	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Cyphophthalmi	2017	0.0087719298245614	NA	Pitfall1
Phoenix	Platystethus	2009	0.10625	NA	Pitfall1
Phoenix	Platystethus	2010	0.0249221183800623	NA	Pitfall1
Phoenix	Platystethus	2011	0.0264026402640264	NA	Pitfall1
Phoenix	Platystethus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Notoxus	2009	0.003125	NA	Pitfall1
Phoenix	Notoxus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Notoxus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Probethylus schwarzi	2009	0.003125	NA	Pitfall1
Phoenix	Probethylus schwarzi	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Sceliphron caementarium	2009	0.003125	NA	Pitfall1
Phoenix	Coccotrypes	2009	0.00625	NA	Pitfall1
Phoenix	Coccotrypes	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Hemiphileurus	2009	0.003125	NA	Pitfall1
Phoenix	Hemiphileurus	2010	0.00623052959501558	NA	Pitfall1
Phoenix	Omorgus	2009	0.003125	NA	Pitfall1
Phoenix	Leptacinus	2009	0.003125	NA	Pitfall1
Phoenix	Leptacinus	2010	0.00623052959501558	NA	Pitfall1
Phoenix	Leptacinus	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Leptacinus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Pheidole floridana	2009	0.06875	NA	Pitfall1
Phoenix	Pheidole floridana	2010	0.0373831775700935	NA	Pitfall1
Phoenix	Pheidole floridana	2011	0.125412541254125	NA	Pitfall1
Phoenix	Pheidole floridana	2012	0.0404040404040404	NA	Pitfall1
Phoenix	Pheidole floridana	2013	0.10738255033557	NA	Pitfall1
Phoenix	Pheidole floridana	2014	1.4314381270903	NA	Pitfall1
Phoenix	Pheidole floridana	2015	0.0701754385964912	NA	Pitfall1
Phoenix	Pheidole floridana	2016	0.216312056737589	NA	Pitfall1
Phoenix	Pheidole floridana	2017	0.0175438596491228	NA	Pitfall1
Phoenix	Epuraea	2009	0.003125	NA	Pitfall1
Phoenix	Milichiidae	2009	0.003125	NA	Pitfall1
Phoenix	Coccidophilus	2009	0.021875	NA	Pitfall1
Phoenix	Coccidophilus	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Coccidophilus	2012	0.0134680134680135	NA	Pitfall1
Phoenix	Coccidophilus	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Coproporus	2009	0.003125	NA	Pitfall1
Phoenix	Coproporus	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Coproporus	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Coproporus	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Coproporus	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Bradynobaenidae	2009	0.003125	NA	Pitfall1
Phoenix	Eidmannella	2009	0.003125	NA	Pitfall1
Phoenix	Catorhintha	2009	0.003125	NA	Pitfall1
Phoenix	Meristhus	2009	0.003125	NA	Pitfall1
Phoenix	Meristhus	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Meristhus	2011	0.0099009900990099	NA	Pitfall1
Phoenix	Meristhus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Philonthus	2009	0.003125	NA	Pitfall1
Phoenix	Philonthus	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Pinacodera	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Pinacodera	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Pinacodera	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Pinacodera	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Pinacodera	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Pinacodera	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Eperigone	2010	0.0249221183800623	NA	Pitfall1
Phoenix	Eperigone	2011	0.0165016501650165	NA	Pitfall1
Phoenix	Eperigone	2012	0.0101010101010101	NA	Pitfall1
Phoenix	Eperigone	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Eperigone	2014	0.0234113712374582	NA	Pitfall1
Phoenix	Heleomyza	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Filistatoides	2010	0.00623052959501558	NA	Pitfall1
Phoenix	Filistatoides	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Filistatoides	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Filistatoides	2013	0.0134228187919463	NA	Pitfall1
Phoenix	Filistatoides	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Hermetia	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Agromyza	2010	0.0124610591900312	NA	Pitfall1
Phoenix	Agromyza	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Agromyza	2012	0.00673400673400673	NA	Pitfall1
Phoenix	Coniatus	2010	0.0124610591900312	NA	Pitfall1
Phoenix	Coniatus	2013	0.0100671140939597	NA	Pitfall1
Phoenix	Metepeira	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Metepeira	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Pseudatomoscelis	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Pseudatomoscelis	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Pseudatomoscelis	2013	0.0570469798657718	NA	Pitfall1
Phoenix	Derobrachus	2010	0.00934579439252336	NA	Pitfall1
Phoenix	Derobrachus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Derobrachus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Derobrachus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Urozelotes	2010	0.00623052959501558	NA	Pitfall1
Phoenix	Urozelotes	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Oligota	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Oligota	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Oligota	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Tominotus	2010	0.0809968847352025	NA	Pitfall1
Phoenix	Conoderus	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Conoderus	2011	0.0132013201320132	NA	Pitfall1
Phoenix	Conoderus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Conoderus	2013	0.0134228187919463	NA	Pitfall1
Phoenix	Conoderus	2014	0.0100334448160535	NA	Pitfall1
Phoenix	Conoderus	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Conoderus	2017	0.0087719298245614	NA	Pitfall1
Phoenix	Stenomorpha	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Lacon	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Lacon	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Eleodes longicollis	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Spilochroa	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Hyperaspis	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Tettigoniidae	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Ophryastes	2010	0.00311526479750779	NA	Pitfall1
Phoenix	Ophryastes	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Axinopalpus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Axinopalpus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Listrus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Listrus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Listrus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Eupsophulus	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Chamaemyiidae	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Monotoma	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Cyphomyrmex	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Cyphomyrmex	2013	0.0134228187919463	NA	Pitfall1
Phoenix	Cyphomyrmex	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Cyphomyrmex	2015	0.0280701754385965	NA	Pitfall1
Phoenix	Cyphomyrmex	2016	0.00709219858156028	NA	Pitfall1
Phoenix	Homalodisca	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Cicindela (Cylindera) viridisticta arizonensis	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Cicindela (Cylindera) viridisticta arizonensis	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Kinnaridae	2011	0.0033003300330033	NA	Pitfall1
Phoenix	Acalophaena	2011	0.0066006600660066	NA	Pitfall1
Phoenix	Acalophaena	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Acalophaena	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Horistonotus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Horistonotus	2014	0.0100334448160535	NA	Pitfall1
Phoenix	Horistonotus	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Horistonotus	2017	0.0175438596491228	NA	Pitfall1
Phoenix	Lathrobium	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Misumenops	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Misumenops	2014	0.0167224080267559	NA	Pitfall1
Phoenix	Misumenops	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Agallia	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Sericoderus	2012	0.0101010101010101	NA	Pitfall1
Phoenix	Sericoderus	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Sericoderus	2015	0.0140350877192982	NA	Pitfall1
Phoenix	Caeculidae	2012	0.528619528619529	NA	Pitfall1
Phoenix	Caeculidae	2013	0.479865771812081	NA	Pitfall1
Phoenix	Caeculidae	2014	0.294314381270903	NA	Pitfall1
Phoenix	Caeculidae	2015	0.273684210526316	NA	Pitfall1
Phoenix	Caeculidae	2016	0.219858156028369	NA	Pitfall1
Phoenix	Caeculidae	2017	0.421052631578947	NA	Pitfall1
Phoenix	Caeculidae	2018	0.0545454545454545	NA	Pitfall1
Phoenix	Sitticus	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Euptychodera corrugata	2012	0.00336700336700337	NA	Pitfall1
Phoenix	Erythraeidae	2012	0.279461279461279	NA	Pitfall1
Phoenix	Erythraeidae	2013	2.24161073825503	NA	Pitfall1
Phoenix	Erythraeidae	2014	0.190635451505017	NA	Pitfall1
Phoenix	Erythraeidae	2015	1.6280701754386	NA	Pitfall1
Phoenix	Erythraeidae	2016	3.88652482269504	NA	Pitfall1
Phoenix	Erythraeidae	2017	6.15789473684211	NA	Pitfall1
Phoenix	Erythraeidae	2018	1.03636363636364	NA	Pitfall1
Phoenix	Oribatida	2012	6.71717171717172	NA	Pitfall1
Phoenix	Oribatida	2013	6.20805369127517	NA	Pitfall1
Phoenix	Oribatida	2014	5.19397993311037	NA	Pitfall1
Phoenix	Oribatida	2015	15.3368421052632	NA	Pitfall1
Phoenix	Oribatida	2016	7.23758865248227	NA	Pitfall1
Phoenix	Oribatida	2017	25.9298245614035	NA	Pitfall1
Phoenix	Oribatida	2018	6.43636363636364	NA	Pitfall1
Phoenix	Bdellidae	2012	0.0303030303030303	NA	Pitfall1
Phoenix	Bdellidae	2013	0.184563758389262	NA	Pitfall1
Phoenix	Bdellidae	2014	0.157190635451505	NA	Pitfall1
Phoenix	Bdellidae	2015	0.301754385964912	NA	Pitfall1
Phoenix	Bdellidae	2016	0.141843971631206	NA	Pitfall1
Phoenix	Bdellidae	2017	0.37719298245614	NA	Pitfall1
Phoenix	Bdellidae	2018	0.4	NA	Pitfall1
Phoenix	Parasitidae	2012	0.0134680134680135	NA	Pitfall1
Phoenix	Parasitidae	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Mycetophilidae	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Mycetophilidae	2014	0.0100334448160535	NA	Pitfall1
Phoenix	Actinedida	2013	2.76845637583893	NA	Pitfall1
Phoenix	Euphorticus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Anystidae	2013	1.12080536912752	NA	Pitfall1
Phoenix	Anystidae	2014	0.0802675585284281	NA	Pitfall1
Phoenix	Anystidae	2015	0.0421052631578947	NA	Pitfall1
Phoenix	Anystidae	2016	0.124113475177305	NA	Pitfall1
Phoenix	Anystidae	2017	0.0701754385964912	NA	Pitfall1
Phoenix	Scaphytopius	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Fulgoroidea	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Culicidae	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Culicidae	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Culicidae	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Culicidae	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Aphelinidae	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Aphelinidae	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Tortricidae	2013	0.0100671140939597	NA	Pitfall1
Phoenix	Melpomene	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Clubiona	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Trombidioidea	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Trombidioidea	2014	0.0434782608695652	NA	Pitfall1
Phoenix	Trombidioidea	2015	0.0105263157894737	NA	Pitfall1
Phoenix	Trombidioidea	2016	0.0425531914893617	NA	Pitfall1
Phoenix	Trombidioidea	2017	0.0175438596491228	NA	Pitfall1
Phoenix	Erythraeoidea	2013	0.0201342281879195	NA	Pitfall1
Phoenix	Erythraeoidea	2014	1.19063545150502	NA	Pitfall1
Phoenix	Erythraeoidea	2015	0.842105263157895	NA	Pitfall1
Phoenix	Erythraeoidea	2016	0.0212765957446809	NA	Pitfall1
Phoenix	Anystoidea	2013	0.0805369127516778	NA	Pitfall1
Phoenix	Anystoidea	2014	2.87290969899666	NA	Pitfall1
Phoenix	Anystoidea	2015	1.94736842105263	NA	Pitfall1
Phoenix	Anystoidea	2016	0.929078014184397	NA	Pitfall1
Phoenix	Anystoidea	2017	2.18421052631579	NA	Pitfall1
Phoenix	Anystoidea	2018	0.0181818181818182	NA	Pitfall1
Phoenix	Cicadidae	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Nothridae	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Nothridae	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Margarinotus	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Nesosteles	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Brachymyrmex patagonicus	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Brachymyrmex patagonicus	2014	0.91304347826087	NA	Pitfall1
Phoenix	Brachymyrmex patagonicus	2015	0.0385964912280702	NA	Pitfall1
Phoenix	Brachymyrmex patagonicus	2016	0.0177304964539007	NA	Pitfall1
Phoenix	Brachymyrmex patagonicus	2017	0.350877192982456	NA	Pitfall1
Phoenix	Notibius	2013	0.00335570469798658	NA	Pitfall1
Phoenix	Listroderes	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Brachymyrmex obscurior	2013	0.00671140939597315	NA	Pitfall1
Phoenix	Brachymyrmex obscurior	2014	0.147157190635452	NA	Pitfall1
Phoenix	Bibiodes	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Semium	2014	0.0267558528428094	NA	Pitfall1
Phoenix	Filistatidae	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Xiphydriidae	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Mecinus	2014	0.140468227424749	NA	Pitfall1
Phoenix	Mecinus	2015	0.0245614035087719	NA	Pitfall1
Phoenix	Mecinus	2016	0.117021276595745	NA	Pitfall1
Phoenix	Mecinus	2017	0.675438596491228	NA	Pitfall1
Phoenix	Eusceli	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Coniopterygidae	2014	0.00668896321070234	NA	Pitfall1
Phoenix	Coniopterygidae	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Scenopinus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Gallilepis	2014	0.0167224080267559	NA	Pitfall1
Phoenix	Synaphosus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Mordella	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Berytidae	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Phidippus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Brachymyrmex depilis	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Iuridae	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Polemiotus submetallicus	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Labidura	2014	0.0133779264214047	NA	Pitfall1
Phoenix	Labidura	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Notiobia	2014	0.00334448160535117	NA	Pitfall1
Phoenix	Diplopoda	2014	0.0167224080267559	NA	Pitfall1
Phoenix	Psocodea	2015	0.16140350877193	NA	Pitfall1
Phoenix	Phalangiidae	2015	0.0421052631578947	NA	Pitfall1
Phoenix	Phalangiidae	2016	0.00709219858156028	NA	Pitfall1
Phoenix	Phalangiidae	2017	0.043859649122807	NA	Pitfall1
Phoenix	Grylloides	2015	0.0596491228070175	NA	Pitfall1
Phoenix	Nothrus	2015	0.0105263157894737	NA	Pitfall1
Phoenix	Nothrus	2016	0.00354609929078014	NA	Pitfall1
Phoenix	Syspira	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Longitarsus	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Agroporis bicolor	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Stenomorpha acerba	2015	0.0280701754385965	NA	Pitfall1
Phoenix	Dromiusina	2015	0.154385964912281	NA	Pitfall1
Phoenix	Xyphon	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Cryptolestes	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Acanthoscelidina	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Bruchinae	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Paratrechina longicornis	2015	0.101754385964912	NA	Pitfall1
Phoenix	Paratrechina longicornis	2016	0.131205673758865	NA	Pitfall1
Phoenix	Alticini	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Chyphotes	2015	0.0280701754385965	NA	Pitfall1
Phoenix	Chyphotes	2016	0.0531914893617021	NA	Pitfall1
Phoenix	Chyphotes	2017	0.131578947368421	NA	Pitfall1
Phoenix	Solifugae	2015	0.0105263157894737	NA	Pitfall1
Phoenix	Solifugae	2016	0.0141843971631206	NA	Pitfall1
Phoenix	Derobrachus geminatus	2015	0.00701754385964912	NA	Pitfall1
Phoenix	Cryptoglossa variolosa	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Cryptoglossa variolosa	2016	0.0106382978723404	NA	Pitfall1
Phoenix	Cryptoglossa variolosa	2017	0.0263157894736842	NA	Pitfall1
Phoenix	Ammotrechidae	2015	0.00350877192982456	NA	Pitfall1
Phoenix	Ammotrechidae	2016	0.0106382978723404	NA	Pitfall1
Phoenix	Ammotrechidae	2017	0.0087719298245614	NA	Pitfall1
Phoenix	Asbolus verrucosus	2015	0.00701754385964912	NA	Pitfall1
